,fips,hrr
2281724,42027,347
2281725,42027,350
2281726,42027,347
2281727,42027,350
2281728,42027,347
2281729,42027,350
2281730,42027,347
2281731,42027,350
2281732,42027,347
2281733,42027,350
2281734,42027,347
2281735,42027,350
2281736,42027,347
2281737,42027,350
2281738,42027,347
2281739,42027,350
2281740,42027,347
2281741,42027,350
2281742,42027,347
2281743,42027,350
2281744,42027,347
2281745,42027,350
2281746,42027,347
2281747,42027,350
2281748,42027,347
2281749,42027,350
2281750,42027,347
2281751,42027,350
2281752,42027,347
2281753,42027,350
2281754,42027,347
2281755,42027,350
2281756,42027,347
2281757,42027,350
2281758,42027,347
2281759,42027,350
2281760,42027,347
2281761,42027,350
2281762,42027,347
2281763,42027,350
2281764,42027,347
2281765,42027,350
2281766,42027,347
2281767,42027,350
2281768,42027,347
2281769,42027,350
2281770,42027,347
2281771,42027,350
2281772,42027,347
2281773,42027,350
2281774,42027,347
2281775,42027,350
2281776,42027,347
2281777,42027,350
2281778,42027,347
2281779,42027,350
2281780,42027,347
2281781,42027,350
2281782,42027,347
2281783,42027,350
2281784,42027,347
2281785,42027,350
2281786,42027,347
2281787,42027,350
2281788,42027,347
2281789,42027,350
2281790,42027,347
2281791,42027,350
2281792,42027,347
2281793,42027,350
2281794,42027,347
2281795,42027,350
2281796,42027,347
2281797,42027,350
2281798,42027,347
2281799,42027,350
2281800,42027,347
2281801,42027,350
2281802,42027,347
2281803,42027,350
2281804,42027,347
2281805,42027,350
2281806,42027,347
2281807,42027,350
2281808,42027,347
2281809,42027,350
2281810,42027,347
2281811,42027,350
2281812,42027,347
2281813,42027,350
2281814,42027,347
2281815,42027,350
2281816,42027,347
2281817,42027,350
2281818,42027,347
2281819,42027,350
2281820,42027,347
2281821,42027,350
2281822,42027,347
2281823,42027,350
2281824,42027,347
2281825,42027,350
2281826,42027,347
2281827,42027,350
2281828,42027,347
2281829,42027,350
2281830,42027,347
2281831,42027,350
2281832,42027,347
2281833,42027,350
2281834,42027,347
2281835,42027,350
2281836,42027,347
2281837,42027,350
2281838,42027,347
2281839,42027,350
2281840,42027,347
2281841,42027,350
2281842,42027,347
2281843,42027,350
2281844,42027,347
2281845,42027,350
2281846,42027,347
2281847,42027,350
2281848,42027,347
2281849,42027,350
2281850,42027,347
2281851,42027,350
2281852,42027,347
2281853,42027,350
2281854,42027,347
2281855,42027,350
2281856,42027,347
2281857,42027,350
2281858,42027,347
2281859,42027,350
2281860,42027,347
2281861,42027,350
2281862,42027,347
2281863,42027,350
2281864,42027,347
2281865,42027,350
2281866,42027,347
2281867,42027,350
2281868,42027,347
2281869,42027,350
2281870,42027,347
2281871,42027,350
2281872,42027,347
2281873,42027,350
2281874,42027,347
2281875,42027,350
2281876,42027,347
2281877,42027,350
2281878,42027,347
2281879,42027,350
2281880,42027,347
2281881,42027,350
2281882,42027,347
2281883,42027,350
2281884,42027,347
2281885,42027,350
2281886,42027,347
2281887,42027,350
2281888,42027,347
2281889,42027,350
2281890,42027,347
2281891,42027,350
2281892,42027,347
2281893,42027,350
2281894,42027,347
2281895,42027,350
2281896,42027,347
2281897,42027,350
2281898,42027,347
2281899,42027,350
2281900,42027,347
2281901,42027,350
2281902,42027,347
2281903,42027,350
2281904,42027,347
2281905,42027,350
2281906,42027,347
2281907,42027,350
2281908,42027,347
2281909,42027,350
2281910,42027,347
2281911,42027,350
2281912,42027,347
2281913,42027,350
2281914,42027,347
2281915,42027,350
2281916,42027,347
2281917,42027,350
2281918,42027,347
2281919,42027,350
2281920,42027,347
2281921,42027,350
2281922,42027,347
2281923,42027,350
2281924,42027,347
2281925,42027,350
2281926,42027,347
2281927,42027,350
2281928,42027,347
2281929,42027,350
2281930,42027,347
2281931,42027,350
2281932,42027,347
2281933,42027,350
2281934,42027,347
2281935,42027,350
2281936,42027,347
2281937,42027,350
2281938,42027,347
2281939,42027,350
2281940,42027,347
2281941,42027,350
2281942,42027,347
2281943,42027,350
2281944,42027,347
2281945,42027,350
2281946,42027,347
2281947,42027,350
2281948,42027,347
2281949,42027,350
2281950,42027,347
2281951,42027,350
2281952,42027,347
2281953,42027,350
2281954,42027,347
2281955,42027,350
2281956,42027,347
2281957,42027,350
2281958,42027,347
2281959,42027,350
2281960,42027,347
2281961,42027,350
2281962,42027,347
2281963,42027,350
2281964,42027,347
2281965,42027,350
2281966,42027,347
2281967,42027,350
2281968,42027,347
2281969,42027,350
2281970,42027,347
2281971,42027,350
2281972,42027,347
2281973,42027,350
2281974,42027,347
2281975,42027,350
2281976,42027,347
2281977,42027,350
2281978,42027,347
2281979,42027,350
2281980,42027,347
2281981,42027,350
2281982,42027,347
2281983,42027,350
2281984,42027,347
2281985,42027,350
2281986,42027,347
2281987,42027,350
2281988,42027,347
2281989,42027,350
2281990,42027,347
2281991,42027,350
2281992,42027,347
2281993,42027,350
2281994,42027,347
2281995,42027,350
2281996,42027,347
2281997,42027,350
2281998,42027,347
2281999,42027,350
2282000,42027,347
2282001,42027,350
2282002,42027,347
2282003,42027,350
2282004,42027,347
2282005,42027,350
2282006,42027,347
2282007,42027,350
2282008,42027,347
2282009,42027,350
2282010,42029,355
2282011,42029,356
2282012,42029,358
2282013,42029,355
2282014,42029,356
2282015,42029,358
2282016,42029,355
2282017,42029,356
2282018,42029,358
2282019,42029,355
2282020,42029,356
2282021,42029,358
2282022,42029,355
2282023,42029,356
2282024,42029,358
2282025,42029,355
2282026,42029,356
2282027,42029,358
2282028,42029,355
2282029,42029,356
2282030,42029,358
2282031,42029,355
2282032,42029,356
2282033,42029,358
2282034,42029,355
2282035,42029,356
2282036,42029,358
2282037,42029,355
2282038,42029,356
2282039,42029,358
2282040,42029,355
2282041,42029,356
2282042,42029,358
2282043,42029,355
2282044,42029,356
2282045,42029,358
2282046,42029,355
2282047,42029,356
2282048,42029,358
2282049,42029,355
2282050,42029,356
2282051,42029,358
2282052,42029,355
2282053,42029,356
2282054,42029,358
2282055,42029,355
2282056,42029,356
2282057,42029,358
2282058,42029,355
2282059,42029,356
2282060,42029,358
2282061,42029,355
2282062,42029,356
2282063,42029,358
2282064,42029,355
2282065,42029,356
2282066,42029,358
2282067,42029,355
2282068,42029,356
2282069,42029,358
2282070,42029,355
2282071,42029,356
2282072,42029,358
2282073,42029,355
2282074,42029,356
2282075,42029,358
2282076,42029,355
2282077,42029,356
2282078,42029,358
2282079,42029,355
2282080,42029,356
2282081,42029,358
2282082,42029,355
2282083,42029,356
2282084,42029,358
2282085,42029,355
2282086,42029,356
2282087,42029,358
2282088,42029,355
2282089,42029,356
2282090,42029,358
2282091,42029,355
2282092,42029,356
2282093,42029,358
2282094,42029,355
2282095,42029,356
2282096,42029,358
2282097,42029,355
2282098,42029,356
2282099,42029,358
2282100,42029,355
2282101,42029,356
2282102,42029,358
2282103,42029,355
2282104,42029,356
2282105,42029,358
2282106,42029,355
2282107,42029,356
2282108,42029,358
2282109,42029,355
2282110,42029,356
2282111,42029,358
2282112,42029,355
2282113,42029,356
2282114,42029,358
2282115,42029,355
2282116,42029,356
2282117,42029,358
2282118,42029,355
2282119,42029,356
2282120,42029,358
2282121,42029,355
2282122,42029,356
2282123,42029,358
2282124,42029,355
2282125,42029,356
2282126,42029,358
2282127,42029,355
2282128,42029,356
2282129,42029,358
2282130,42029,355
2282131,42029,356
2282132,42029,358
2282133,42029,355
2282134,42029,356
2282135,42029,358
2282136,42029,355
2282137,42029,356
2282138,42029,358
2282139,42029,355
2282140,42029,356
2282141,42029,358
2282142,42029,355
2282143,42029,356
2282144,42029,358
2282145,42029,355
2282146,42029,356
2282147,42029,358
2282148,42029,355
2282149,42029,356
2282150,42029,358
2282151,42029,355
2282152,42029,356
2282153,42029,358
2282154,42029,355
2282155,42029,356
2282156,42029,358
2282157,42029,355
2282158,42029,356
2282159,42029,358
2282160,42029,355
2282161,42029,356
2282162,42029,358
2282163,42029,355
2282164,42029,356
2282165,42029,358
2282166,42029,355
2282167,42029,356
2282168,42029,358
2282169,42029,355
2282170,42029,356
2282171,42029,358
2282172,42029,355
2282173,42029,356
2282174,42029,358
2282175,42029,355
2282176,42029,356
2282177,42029,358
2282178,42029,355
2282179,42029,356
2282180,42029,358
2282181,42029,355
2282182,42029,356
2282183,42029,358
2282184,42029,355
2282185,42029,356
2282186,42029,358
2282187,42029,355
2282188,42029,356
2282189,42029,358
2282190,42029,355
2282191,42029,356
2282192,42029,358
2282193,42029,355
2282194,42029,356
2282195,42029,358
2282196,42029,355
2282197,42029,356
2282198,42029,358
2282199,42029,355
2282200,42029,356
2282201,42029,358
2282202,42029,355
2282203,42029,356
2282204,42029,358
2282205,42029,355
2282206,42029,356
2282207,42029,358
2282208,42029,355
2282209,42029,356
2282210,42029,358
2282211,42029,355
2282212,42029,356
2282213,42029,358
2282214,42029,355
2282215,42029,356
2282216,42029,358
2282217,42029,355
2282218,42029,356
2282219,42029,358
2282220,42029,355
2282221,42029,356
2282222,42029,358
2282223,42029,355
2282224,42029,356
2282225,42029,358
2282226,42029,355
2282227,42029,356
2282228,42029,358
2282229,42029,355
2282230,42029,356
2282231,42029,358
2282232,42029,355
2282233,42029,356
2282234,42029,358
2282235,42029,355
2282236,42029,356
2282237,42029,358
2282238,42029,355
2282239,42029,356
2282240,42029,358
2282241,42029,355
2282242,42029,356
2282243,42029,358
2282244,42029,355
2282245,42029,356
2282246,42029,358
2282247,42029,355
2282248,42029,356
2282249,42029,358
2282250,42029,355
2282251,42029,356
2282252,42029,358
2282253,42029,355
2282254,42029,356
2282255,42029,358
2282256,42029,355
2282257,42029,356
2282258,42029,358
2282259,42029,355
2282260,42029,356
2282261,42029,358
2282262,42029,355
2282263,42029,356
2282264,42029,358
2282265,42029,355
2282266,42029,356
2282267,42029,358
2282268,42029,355
2282269,42029,356
2282270,42029,358
2282271,42029,355
2282272,42029,356
2282273,42029,358
2282274,42029,355
2282275,42029,356
2282276,42029,358
2282277,42029,355
2282278,42029,356
2282279,42029,358
2282280,42029,355
2282281,42029,356
2282282,42029,358
2282283,42029,355
2282284,42029,356
2282285,42029,358
2282286,42029,355
2282287,42029,356
2282288,42029,358
2282289,42029,355
2282290,42029,356
2282291,42029,358
2282292,42029,355
2282293,42029,356
2282294,42029,358
2282295,42029,355
2282296,42029,356
2282297,42029,358
2282298,42029,355
2282299,42029,356
2282300,42029,358
2282301,42029,355
2282302,42029,356
2282303,42029,358
2282304,42029,355
2282305,42029,356
2282306,42029,358
2282307,42029,355
2282308,42029,356
2282309,42029,358
2282310,42029,355
2282311,42029,356
2282312,42029,358
2282313,42029,355
2282314,42029,356
2282315,42029,358
2282316,42029,355
2282317,42029,356
2282318,42029,358
2282319,42029,355
2282320,42029,356
2282321,42029,358
2282322,42029,355
2282323,42029,356
2282324,42029,358
2282325,42029,355
2282326,42029,356
2282327,42029,358
2282328,42029,355
2282329,42029,356
2282330,42029,358
2282331,42029,355
2282332,42029,356
2282333,42029,358
2282334,42029,355
2282335,42029,356
2282336,42029,358
2282337,42029,355
2282338,42029,356
2282339,42029,358
2282340,42029,355
2282341,42029,356
2282342,42029,358
2282343,42029,355
2282344,42029,356
2282345,42029,358
2282346,42029,355
2282347,42029,356
2282348,42029,358
2282349,42029,355
2282350,42029,356
2282351,42029,358
2282352,42029,355
2282353,42029,356
2282354,42029,358
2282355,42029,355
2282356,42029,356
2282357,42029,358
2282358,42029,355
2282359,42029,356
2282360,42029,358
2282361,42029,355
2282362,42029,356
2282363,42029,358
2282364,42029,355
2282365,42029,356
2282366,42029,358
2282367,42029,355
2282368,42029,356
2282369,42029,358
2282370,42029,355
2282371,42029,356
2282372,42029,358
2282373,42029,355
2282374,42029,356
2282375,42029,358
2282376,42029,355
2282377,42029,356
2282378,42029,358
2282379,42029,355
2282380,42029,356
2282381,42029,358
2282382,42029,355
2282383,42029,356
2282384,42029,358
2282385,42029,355
2282386,42029,356
2282387,42029,358
2282388,42029,355
2282389,42029,356
2282390,42029,358
2282391,42029,355
2282392,42029,356
2282393,42029,358
2282394,42029,355
2282395,42029,356
2282396,42029,358
2282397,42029,355
2282398,42029,356
2282399,42029,358
2282400,42029,355
2282401,42029,356
2282402,42029,358
2282403,42029,355
2282404,42029,356
2282405,42029,358
2282406,42029,355
2282407,42029,356
2282408,42029,358
2282409,42029,355
2282410,42029,356
2282411,42029,358
2282412,42029,355
2282413,42029,356
2282414,42029,358
2282415,42029,355
2282416,42029,356
2282417,42029,358
2282418,42029,355
2282419,42029,356
2282420,42029,358
2282421,42029,355
2282422,42029,356
2282423,42029,358
2282424,42029,355
2282425,42029,356
2282426,42029,358
2282427,42029,355
2282428,42029,356
2282429,42029,358
2282430,42029,355
2282431,42029,356
2282432,42029,358
2282433,42029,355
2282434,42029,356
2282435,42029,358
2282436,42029,355
2282437,42029,356
2282438,42029,358
2282439,42029,355
2282440,42029,356
2282441,42029,358
2282442,42029,355
2282443,42029,356
2282444,42029,358
2282445,42029,355
2282446,42029,356
2282447,42029,358
2282448,42029,355
2282449,42029,356
2282450,42029,358
2282451,42029,355
2282452,42029,356
2282453,42029,358
2282454,42029,355
2282455,42029,356
2282456,42029,358
2282457,42029,355
2282458,42029,356
2282459,42029,358
2282460,42029,355
2282461,42029,356
2282462,42029,358
2282463,42029,355
2282464,42029,356
2282465,42029,358
2282466,42029,355
2282467,42029,356
2282468,42029,358
2282469,42029,355
2282470,42029,356
2282471,42029,358
2282472,42029,355
2282473,42029,356
2282474,42029,358
2282475,42029,355
2282476,42029,356
2282477,42029,358
2282478,42029,355
2282479,42029,356
2282480,42029,358
2282481,42029,355
2282482,42029,356
2282483,42029,358
2282484,42029,355
2282485,42029,356
2282486,42029,358
2282487,42029,355
2282488,42029,356
2282489,42029,358
2282490,42029,355
2282491,42029,356
2282492,42029,358
2282493,42029,355
2282494,42029,356
2282495,42029,358
2282496,42029,355
2282497,42029,356
2282498,42029,358
2282499,42029,355
2282500,42029,356
2282501,42029,358
2282502,42029,355
2282503,42029,356
2282504,42029,358
2282505,42029,355
2282506,42029,356
2282507,42029,358
2282508,42029,355
2282509,42029,356
2282510,42029,358
2282511,42029,355
2282512,42029,356
2282513,42029,358
2282514,42029,355
2282515,42029,356
2282516,42029,358
2282517,42029,355
2282518,42029,356
2282519,42029,358
2282520,42029,355
2282521,42029,356
2282522,42029,358
2282523,42029,355
2282524,42029,356
2282525,42029,358
2282526,42029,355
2282527,42029,356
2282528,42029,358
2282529,42029,355
2282530,42029,356
2282531,42029,358
2282532,42029,355
2282533,42029,356
2282534,42029,358
2282535,42029,355
2282536,42029,356
2282537,42029,358
2282538,42029,355
2282539,42029,356
2282540,42029,358
2282541,42029,355
2282542,42029,356
2282543,42029,358
2282544,42029,355
2282545,42029,356
2282546,42029,358
2282547,42029,355
2282548,42029,356
2282549,42029,358
2282550,42029,355
2282551,42029,356
2282552,42029,358
2282553,42029,355
2282554,42029,356
2282555,42029,358
2282556,42029,355
2282557,42029,356
2282558,42029,358
2282559,42029,355
2282560,42029,356
2282561,42029,358
2282562,42029,355
2282563,42029,356
2282564,42029,358
2282565,42029,355
2282566,42029,356
2282567,42029,358
2282568,42029,355
2282569,42029,356
2282570,42029,358
2282571,42029,355
2282572,42029,356
2282573,42029,358
2282574,42029,355
2282575,42029,356
2282576,42029,358
2282577,42029,355
2282578,42029,356
2282579,42029,358
2282580,42029,355
2282581,42029,356
2282582,42029,358
2282583,42029,355
2282584,42029,356
2282585,42029,358
2282586,42029,355
2282587,42029,356
2282588,42029,358
2282589,42029,355
2282590,42029,356
2282591,42029,358
2282592,42029,355
2282593,42029,356
2282594,42029,358
2282595,42029,355
2282596,42029,356
2282597,42029,358
2282598,42029,355
2282599,42029,356
2282600,42029,358
2282601,42029,355
2282602,42029,356
2282603,42029,358
2282604,42029,355
2282605,42029,356
2282606,42029,358
2282607,42029,355
2282608,42029,356
2282609,42029,358
2282610,42029,355
2282611,42029,356
2282612,42029,358
2282613,42029,355
2282614,42029,356
2282615,42029,358
2282616,42029,355
2282617,42029,356
2282618,42029,358
2282619,42029,355
2282620,42029,356
2282621,42029,358
2282622,42029,355
2282623,42029,356
2282624,42029,358
2282625,42029,355
2282626,42029,356
2282627,42029,358
2282628,42029,355
2282629,42029,356
2282630,42029,358
2282631,42029,355
2282632,42029,356
2282633,42029,358
2282634,42029,355
2282635,42029,356
2282636,42029,358
2282637,42029,355
2282638,42029,356
2282639,42029,358
2282640,42029,355
2282641,42029,356
2282642,42029,358
2282643,42029,355
2282644,42029,356
2282645,42029,358
2282646,42029,355
2282647,42029,356
2282648,42029,358
2282649,42029,355
2282650,42029,356
2282651,42029,358
2282652,42029,355
2282653,42029,356
2282654,42029,358
2282655,42029,355
2282656,42029,356
2282657,42029,358
2282658,42029,355
2282659,42029,356
2282660,42029,358
2282661,42029,355
2282662,42029,356
2282663,42029,358
2282664,42029,355
2282665,42029,356
2282666,42029,358
2282667,42029,355
2282668,42029,356
2282669,42029,358
2282670,42029,355
2282671,42029,356
2282672,42029,358
2282673,42029,355
2282674,42029,356
2282675,42029,358
2282676,42029,355
2282677,42029,356
2282678,42029,358
2282679,42029,355
2282680,42029,356
2282681,42029,358
2282682,42029,355
2282683,42029,356
2282684,42029,358
2282685,42029,355
2282686,42029,356
2282687,42029,358
2282688,42029,355
2282689,42029,356
2282690,42029,358
2282691,42029,355
2282692,42029,356
2282693,42029,358
2282694,42029,355
2282695,42029,356
2282696,42029,358
2282697,42029,355
2282698,42029,356
2282699,42029,358
2282700,42029,355
2282701,42029,356
2282702,42029,358
2282703,42029,355
2282704,42029,356
2282705,42029,358
2282706,42029,355
2282707,42029,356
2282708,42029,358
2282709,42029,355
2282710,42029,356
2282711,42029,358
2282712,42029,355
2282713,42029,356
2282714,42029,358
2282715,42029,355
2282716,42029,356
2282717,42029,358
2282718,42029,355
2282719,42029,356
2282720,42029,358
2282721,42029,355
2282722,42029,356
2282723,42029,358
2282724,42029,355
2282725,42029,356
2282726,42029,358
2282727,42029,355
2282728,42029,356
2282729,42029,358
2282730,42029,355
2282731,42029,356
2282732,42029,358
2282733,42029,355
2282734,42029,356
2282735,42029,358
2282736,42029,355
2282737,42029,356
2282738,42029,358
2282739,42029,355
2282740,42029,356
2282741,42029,358
2282742,42029,355
2282743,42029,356
2282744,42029,358
2282745,42029,355
2282746,42029,356
2282747,42029,358
2282748,42029,355
2282749,42029,356
2282750,42029,358
2282751,42029,355
2282752,42029,356
2282753,42029,358
2282754,42029,355
2282755,42029,356
2282756,42029,358
2282757,42029,355
2282758,42029,356
2282759,42029,358
2282760,42029,355
2282761,42029,356
2282762,42029,358
2282763,42029,355
2282764,42029,356
2282765,42029,358
2282766,42029,355
2282767,42029,356
2282768,42029,358
2282769,42029,355
2282770,42029,356
2282771,42029,358
2282772,42029,355
2282773,42029,356
2282774,42029,358
2282775,42029,355
2282776,42029,356
2282777,42029,358
2282778,42029,355
2282779,42029,356
2282780,42029,358
2282781,42029,355
2282782,42029,356
2282783,42029,358
2282784,42029,355
2282785,42029,356
2282786,42029,358
2282787,42029,355
2282788,42029,356
2282789,42029,358
2282790,42029,355
2282791,42029,356
2282792,42029,358
2282793,42029,355
2282794,42029,356
2282795,42029,358
2282796,42029,355
2282797,42029,356
2282798,42029,358
2282799,42029,355
2282800,42029,356
2282801,42029,358
2282802,42029,355
2282803,42029,356
2282804,42029,358
2282805,42029,355
2282806,42029,356
2282807,42029,358
2282808,42029,355
2282809,42029,356
2282810,42029,358
2282811,42029,355
2282812,42029,356
2282813,42029,358
2282814,42029,355
2282815,42029,356
2282816,42029,358
2282817,42029,355
2282818,42029,356
2282819,42029,358
2282820,42029,355
2282821,42029,356
2282822,42029,358
2282823,42029,355
2282824,42029,356
2282825,42029,358
2282826,42029,355
2282827,42029,356
2282828,42029,358
2282829,42029,355
2282830,42029,356
2282831,42029,358
2282832,42029,355
2282833,42029,356
2282834,42029,358
2282835,42029,355
2282836,42029,356
2282837,42029,358
2282838,42029,355
2282839,42029,356
2282840,42029,358
2282841,42029,355
2282842,42029,356
2282843,42029,358
2282844,42029,355
2282845,42029,356
2282846,42029,358
2282847,42029,355
2282848,42029,356
2282849,42029,358
2282850,42029,355
2282851,42029,356
2282852,42029,358
2282853,42029,355
2282854,42029,356
2282855,42029,358
2282856,42029,355
2282857,42029,356
2282858,42029,358
2282859,42029,355
2282860,42029,356
2282861,42029,358
2282862,42029,355
2282863,42029,356
2282864,42029,358
2282865,42029,355
2282866,42029,356
2282867,42029,358
2282868,42029,355
2282869,42029,356
2282870,42029,358
2282871,42029,355
2282872,42029,356
2282873,42029,358
2282874,42029,355
2282875,42029,356
2282876,42029,358
2282877,42029,355
2282878,42029,356
2282879,42029,358
2282880,42029,355
2282881,42029,356
2282882,42029,358
2282883,42029,355
2282884,42029,356
2282885,42029,358
2282886,42029,355
2282887,42029,356
2282888,42029,358
2282889,42029,355
2282890,42029,356
2282891,42029,358
2282892,42029,355
2282893,42029,356
2282894,42029,358
2282895,42029,355
2282896,42029,356
2282897,42029,358
2282898,42029,355
2282899,42029,356
2282900,42029,358
2282901,42029,355
2282902,42029,356
2282903,42029,358
2282904,42029,355
2282905,42029,356
2282906,42029,358
2282907,42029,355
2282908,42029,356
2282909,42029,358
2282910,42029,355
2282911,42029,356
2282912,42029,358
2282913,42029,355
2282914,42029,356
2282915,42029,358
2282916,42029,355
2282917,42029,356
2282918,42029,358
2282919,42029,355
2282920,42029,356
2282921,42029,358
2282922,42029,355
2282923,42029,356
2282924,42029,358
2282925,42029,355
2282926,42029,356
2282927,42029,358
2282928,42029,355
2282929,42029,356
2282930,42029,358
2282931,42029,355
2282932,42029,356
2282933,42029,358
2282934,42029,355
2282935,42029,356
2282936,42029,358
2282937,42029,355
2282938,42029,356
2282939,42029,358
2282940,42029,355
2282941,42029,356
2282942,42029,358
2282943,42029,355
2282944,42029,356
2282945,42029,358
2282946,42029,355
2282947,42029,356
2282948,42029,358
2282949,42029,355
2282950,42029,356
2282951,42029,358
2282952,42029,355
2282953,42029,356
2282954,42029,358
2282955,42029,355
2282956,42029,356
2282957,42029,358
2282958,42029,355
2282959,42029,356
2282960,42029,358
2282961,42029,355
2282962,42029,356
2282963,42029,358
2282964,42029,355
2282965,42029,356
2282966,42029,358
2282967,42029,355
2282968,42029,356
2282969,42029,358
2282970,42029,355
2282971,42029,356
2282972,42029,358
2282973,42029,355
2282974,42029,356
2282975,42029,358
2282976,42029,355
2282977,42029,356
2282978,42029,358
2282979,42029,355
2282980,42029,356
2282981,42029,358
2282982,42029,355
2282983,42029,356
2282984,42029,358
2282985,42029,355
2282986,42029,356
2282987,42029,358
2282988,42029,355
2282989,42029,356
2282990,42029,358
2282991,42029,355
2282992,42029,356
2282993,42029,358
2282994,42029,355
2282995,42029,356
2282996,42029,358
2282997,42029,355
2282998,42029,356
2282999,42029,358
2283000,42029,355
2283001,42029,356
2283002,42029,358
2283003,42029,355
2283004,42029,356
2283005,42029,358
2283006,42029,355
2283007,42029,356
2283008,42029,358
2283009,42029,355
2283010,42029,356
2283011,42029,358
2283012,42029,355
2283013,42029,356
2283014,42029,358
2283015,42029,355
2283016,42029,356
2283017,42029,358
2283018,42029,355
2283019,42029,356
2283020,42029,358
2283021,42029,355
2283022,42029,356
2283023,42029,358
2283024,42029,355
2283025,42029,356
2283026,42029,358
2283027,42029,355
2283028,42029,356
2283029,42029,358
2283030,42029,355
2283031,42029,356
2283032,42029,358
2283033,42029,355
2283034,42029,356
2283035,42029,358
2283036,42029,355
2283037,42029,356
2283038,42029,358
2283039,42029,355
2283040,42029,356
2283041,42029,358
2283042,42029,355
2283043,42029,356
2283044,42029,358
2283045,42029,355
2283046,42029,356
2283047,42029,358
2283048,42029,355
2283049,42029,356
2283050,42029,358
2283051,42029,355
2283052,42029,356
2283053,42029,358
2283054,42029,355
2283055,42029,356
2283056,42029,358
2283057,42029,355
2283058,42029,356
2283059,42029,358
2283060,42029,355
2283061,42029,356
2283062,42029,358
2283063,42029,355
2283064,42029,356
2283065,42029,358
2283066,42029,355
2283067,42029,356
2283068,42029,358
2283069,42029,355
2283070,42029,356
2283071,42029,358
2283072,42029,355
2283073,42029,356
2283074,42029,358
2283075,42029,355
2283076,42029,356
2283077,42029,358
2283078,42029,355
2283079,42029,356
2283080,42029,358
2283081,42029,355
2283082,42029,356
2283083,42029,358
2283084,42029,355
2283085,42029,356
2283086,42029,358
2283087,42029,355
2283088,42029,356
2283089,42029,358
2283090,42029,355
2283091,42029,356
2283092,42029,358
2283093,42029,355
2283094,42029,356
2283095,42029,358
2283096,42029,355
2283097,42029,356
2283098,42029,358
2283099,42029,355
2283100,42029,356
2283101,42029,358
2283102,42029,355
2283103,42029,356
2283104,42029,358
2283105,42029,355
2283106,42029,356
2283107,42029,358
2283108,42029,355
2283109,42029,356
2283110,42029,358
2283111,42029,355
2283112,42029,356
2283113,42029,358
2283114,42029,355
2283115,42029,356
2283116,42029,358
2283117,42029,355
2283118,42029,356
2283119,42029,358
2283120,42029,355
2283121,42029,356
2283122,42029,358
2283123,42029,355
2283124,42029,356
2283125,42029,358
2283126,42029,355
2283127,42029,356
2283128,42029,358
2283129,42029,355
2283130,42029,356
2283131,42029,358
2283132,42029,355
2283133,42029,356
2283134,42029,358
2283135,42029,355
2283136,42029,356
2283137,42029,358
2283138,42029,355
2283139,42029,356
2283140,42029,358
2283141,42029,355
2283142,42029,356
2283143,42029,358
2283144,42029,355
2283145,42029,356
2283146,42029,358
2283147,42029,355
2283148,42029,356
2283149,42029,358
2283150,42029,355
2283151,42029,356
2283152,42029,358
2283153,42029,355
2283154,42029,356
2283155,42029,358
2283156,42029,355
2283157,42029,356
2283158,42029,358
2283159,42029,355
2283160,42029,356
2283161,42029,358
2283162,42029,355
2283163,42029,356
2283164,42029,358
2283165,42029,355
2283166,42029,356
2283167,42029,358
2283168,42029,355
2283169,42029,356
2283170,42029,358
2283171,42029,355
2283172,42029,356
2283173,42029,358
2283174,42029,355
2283175,42029,356
2283176,42029,358
2283177,42029,355
2283178,42029,356
2283179,42029,358
2283180,42029,355
2283181,42029,356
2283182,42029,358
2283183,42029,355
2283184,42029,356
2283185,42029,358
2283186,42029,355
2283187,42029,356
2283188,42029,358
2283189,42029,355
2283190,42029,356
2283191,42029,358
2283192,42029,355
2283193,42029,356
2283194,42029,358
2283195,42029,355
2283196,42029,356
2283197,42029,358
2283198,42029,355
2283199,42029,356
2283200,42029,358
2283201,42029,355
2283202,42029,356
2283203,42029,358
2283204,42029,355
2283205,42029,356
2283206,42029,358
2283207,42029,355
2283208,42029,356
2283209,42029,358
2283210,42029,355
2283211,42029,356
2283212,42029,358
2283213,42029,355
2283214,42029,356
2283215,42029,358
2283216,42029,355
2283217,42029,356
2283218,42029,358
2283219,42029,355
2283220,42029,356
2283221,42029,358
2283222,42029,355
2283223,42029,356
2283224,42029,358
2283225,42029,355
2283226,42029,356
2283227,42029,358
2283228,42029,355
2283229,42029,356
2283230,42029,358
2283231,42029,355
2283232,42029,356
2283233,42029,358
2283234,42029,355
2283235,42029,356
2283236,42029,358
2283237,42029,355
2283238,42029,356
2283239,42029,358
2283240,42029,355
2283241,42029,356
2283242,42029,358
2283243,42029,355
2283244,42029,356
2283245,42029,358
2283246,42029,355
2283247,42029,356
2283248,42029,358
2283249,42029,355
2283250,42029,356
2283251,42029,358
2283252,42029,355
2283253,42029,356
2283254,42029,358
2283255,42029,355
2283256,42029,356
2283257,42029,358
2283258,42029,355
2283259,42029,356
2283260,42029,358
2283261,42029,355
2283262,42029,356
2283263,42029,358
2283264,42029,355
2283265,42029,356
2283266,42029,358
2283267,42029,355
2283268,42029,356
2283269,42029,358
2283270,42029,355
2283271,42029,356
2283272,42029,358
2283273,42029,355
2283274,42029,356
2283275,42029,358
2283276,42029,355
2283277,42029,356
